112,2016-2017,1,1112,大学生创新创业项目策划及风险防控,104114,任选,2,良好,0,文学院,汉语言文学,中文本1501
113,2015-2016,1,1113,希腊的圣经：荷马史诗,W03W04,任选,2,良好,0,文学院,汉语言文学,中文本1501
113,2015-2016,1,1113,课件制作的动画设计,107123,任选,2,合格,0,文学院,汉语言文学,中文本1501
113,2016-2017,1,1113,大学生职业发展与就业指导,113074,任选,2,良好,0,文学院,汉语言文学,中文本1501
113,2016-2017,1,1113,商务项目创意与策划,114123,任选,2,良好,0,文学院,汉语言文学,中文本1501
113,2016-2017,1,1113,健康与养生,107138,任选,2,优秀,0,文学院,汉语言文学,中文本1501
114,2015-2016,1,1114,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1501
114,2015-2016,1,1114,传统养生功法,112094,任选,2,优秀,0,文学院,汉语言文学,中文本1501
114,2016-2017,1,1114,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1501
114,2016-2017,1,1114,生态摄影,615054,任选,2,优秀,0,文学院,汉语言文学,中文本1501
115,2015-2016,1,1115,对话中国文化,121098,任选,2,良好,0,文学院,汉语言文学,中文本1501
115,2015-2016,1,1115,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1501
115,2016-2017,1,1115,史学与文革,103097,任选,2,良好,0,文学院,汉语言文学,中文本1501
115,2016-2017,1,1115,保守主义投资哲学概论,105122,任选,2,良好,0,文学院,汉语言文学,中文本1501
115,2016-2017,1,1115,大学生职业发展与就业指导,201001,任选,2,良好,0,文学院,汉语言文学,中文本1501
116,2015-2016,1,1116,中西方宗教文化与人生智慧,614106,任选,2,优秀,0,文学院,汉语言文学,中文本1501
116,2015-2016,1,1116,电子商务,612055,任选,2,优秀,0,文学院,汉语言文学,中文本1501
116,2016-2017,1,1116,大学生心理健康自我调适,614082,任选,2,优秀,0,文学院,汉语言文学,中文本1501
116,2016-2017,1,1116,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1501
116,2016-2017,1,1116,商务项目创意与策划,114123,任选,2,优秀,0,文学院,汉语言文学,中文本1501
117,2015-2016,1,1117,中西方宗教文化与人生智慧,614106,任选,2,良好,0,文学院,汉语言文学,中文本1501
117,2015-2016,1,1117,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1501
117,2016-2017,1,1117,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1501
117,2016-2017,1,1117,商务项目创意与策划,114123,任选,2,优秀,0,文学院,汉语言文学,中文本1501
117,2016-2017,1,1117,大学生职业发展与就业指导,111049,任选,2,优秀,0,文学院,汉语言文学,中文本1501
118,2015-2016,1,1118,环境生物学,613028,任选,2,良好,0,文学院,汉语言文学,中文本1501
118,2015-2016,1,1118,对话中国文化,121098,任选,2,良好,0,文学院,汉语言文学,中文本1501
118,2016-2017,1,1118,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1501
118,2016-2017,1,1118,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1501
118,2016-2017,1,1118,园林艺术概论-网络视频课,W99999,任选,2,良好,,文学院,汉语言文学,中文本1501
118,2016-2017,1,1118,哈佛、耶鲁等世界名校公开课赏析,614039,任选,2,优秀,0,文学院,汉语言文学,中文本1501
119,2015-2016,1,1119,健康与养生,613018,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
119,2015-2016,1,1119,可持续发展导论,614508,任选,2,优秀,0,文学院,汉语言文学,卓汉本1501
119,2016-2017,1,1119,中学课堂教学技能赏析,107148,任选,2,良好,0,文学院,汉语言文学,卓汉本1501
119,2016-2017,1,1119,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,卓汉本1501
120,2015-2016,1,1120,中国土地沙漠化,110101,任选,2,及格,0,文学院,汉语言,汉语言1501
120,2015-2016,1,1120,人体结构功能与身心健康,109155,任选,2,优秀,0,文学院,汉语言,汉语言1501
120,2016-2017,1,1120,文献检索与论文写作,614041,任选,2,良好,0,文学院,汉语言,汉语言1501
120,2016-2017,1,1120,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言,汉语言1501
121,2015-2016,1,1121,大学生就业维权,104114,任选,2,良好,0,文学院,汉语言文学,中文本1501
121,2015-2016,1,1121,物理学与当代新科技,225034,任选,2,良好,0,文学院,汉语言文学,中文本1501
121,2016-2017,1,1121,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1501
121,2016-2017,1,1121,航空军事博览与国防文化教育,105123,任选,2,良好,0,文学院,汉语言文学,中文本1501
121,2016-2017,1,1121,大学生职业发展与就业指导,201001,任选,2,中等,0,文学院,汉语言文学,中文本1501
122,2015-2016,1,1122,核能与核安全,107158,任选,2,优秀,0,文学院,汉语言文学,中文本1501
122,2015-2016,1,1122,大学生职业规划与就业指导,105097,任选,2,良好,0,文学院,汉语言文学,中文本1501
122,2016-2017,1,1122,走进科学,107114,任选,2,优秀,0,文学院,汉语言文学,中文本1501
122,2016-2017,1,1122,网络信息资源的检索与获取,241144,任选,2,良好,0,文学院,汉语言文学,中文本1501
122,2016-2017,1,1122,大学生创新创业项目策划及风险防控,104114,任选,2,良好,0,文学院,汉语言文学,中文本1501
123,2015-2016,1,1123,传统养生功法,112094,任选,2,良好,0,文学院,汉语言文学,中文本1501
123,2015-2016,1,1123,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1501
123,2016-2017,1,1123,生态摄影,615054,任选,2,良好,0,文学院,汉语言文学,中文本1501
123,2016-2017,1,1123,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1501
124,2015-2016,1,1124,大学生就业维权,104114,任选,2,良好,0,文学院,汉语言文学,中文本1501
124,2015-2016,1,1124,走进科学,107114,任选,2,优秀,0,文学院,汉语言文学,中文本1501
124,2016-2017,1,1124,航空军事博览与国防文化教育,105123,任选,2,良好,0,文学院,汉语言文学,中文本1501
124,2016-2017,1,1124,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1501
124,2016-2017,1,1124,大学生职业发展与就业指导,201001,任选,2,良好,0,文学院,汉语言文学,中文本1501
125,2015-2016,1,1125,大学生就业维权,104114,任选,2,良好,0,文学院,汉语言文学,中文本1501
125,2015-2016,1,1125,当代世界经济与政治,104071,任选,2,良好,0,文学院,汉语言文学,中文本1501
125,2016-2017,1,1125,商务项目创意与策划,114123,任选,2,优秀,0,文学院,汉语言文学,中文本1501
125,2016-2017,1,1125,网络信息资源的检索与获取,241144,任选,2,良好,0,文学院,汉语言文学,中文本1501
125,2016-2017,1,1125,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1501
